"index","Familie","Gattung","Art","digestion","Diet","Habitats","Habitat1","Habitat2","Region","D_4__Acidaminococcaceae","D_4__Akkermansiaceae","D_4__Anaerolineaceae","D_4__Bacteroidaceae","D_4__Christensenellaceae","D_4__Clostridiaceae","D_4__Clostridiales_Family_XIII","D_4__Defluviitaleaceae","D_4__Desulfobulbaceae","D_4__Eggerthellaceae","D_4__Erysipelotrichaceae","D_4__Eubacteriaceae","D_4__F082","D_4__Fibrobacteraceae","D_4__Lachnospiraceae","D_4__Lactobacillaceae","D_4__Methanobacteriaceae","D_4__Methanocorpusculaceae","D_4__Prevotellaceae","D_4__Rikenellaceae","D_4__Ruminococcaceae","D_4__Saccharimonadaceae","D_4__Spirochaetaceae","D_4__Synergistaceae","D_4__T34","D_4__Veillonellaceae","D_4__Carnobacteriaceae","D_4__Enterobacteriaceae","D_4__Enterococcaceae","D_4__Micrococcaceae","D_4__Moraxellaceae","D_4__Peptostreptococcaceae","D_4__Planococcaceae","D_4__Pseudomonadaceae","D_4__Sphingobacteriaceae","D_4__Staphylococcaceae","D_4__Streptococcaceae","D_4__Bifidobacteriaceae","D_4__Burkholderiaceae","D_4__Fusobacteriaceae","D_4__Peptococcaceae","D_4__Tannerellaceae","D_4__Campylobacteraceae","D_4__Methanomethylophilaceae","D_4__Mycoplasmataceae","D_4__Paludibacteraceae","D_4__Pedosphaeraceae","D_4__Pirellulaceae","D_4__Dysgonomonadaceae","D_4__Desulfovibrionaceae","D_4__Clostridiales_vadinBB60_group","D_4__Syntrophomonadaceae","D_4__Aerococcaceae","D_4__Bacillales_Family_XI","D_4__Helicobacteraceae","D_4__Weeksellaceae","D_4__Marinifilaceae","D_4__Coriobacteriaceae","D_4__Muribaculaceae","D_4__Bacillaceae","D_4__Burkholderiales_bacterium_Beta_02","D_4__Elusimicrobiaceae","D_4__Endomicrobiaceae","D_4__Aeromonadaceae","D_4__Flavobacteriaceae","D_4__Wohlfahrtiimonadaceae","D_4__Neisseriaceae","D_4__Pasteurellaceae","D_4__Clostridiales_Family_XI","D_4__Succinivibrionaceae","D_4__Paenibacillaceae","D_4__Hymenobacteraceae","D_4__Barnesiellaceae","D_4__Atopobiaceae","D_4__Puniceicoccaceae","D_4__Corynebacteriaceae","D_4__Leuconostocaceae","D_4__Sanguibacteraceae","D_4__Bacillales_Family_XII","D_4__Bacteriovoracaceae","D_4__Bdellovibrionaceae","D_4__Caulobacteraceae","D_4__Chthoniobacteraceae","D_4__Crocinitomicaceae","D_4__Devosiaceae","D_4__Dietziaceae","D_4__Diplorickettsiaceae","D_4__Herpetosiphonaceae","D_4__Intrasporangiaceae","D_4__Listeriaceae","D_4__Nocardiaceae","D_4__Nocardioidaceae","D_4__Rhizobiaceae","D_4__Rhodobacteraceae","D_4__Rubritaleaceae","D_4__Sphingomonadaceae","D_4__Spirosomaceae","D_4__Verrucomicrobiaceae","D_4__Xanthomonadaceae","D_4__Cardiobacteriaceae","D_4__Porphyromonadaceae","D_4__Alteromonadaceae","D_4__Cellvibrionaceae","D_4__Chitinophagaceae","D_4__Anaeroplasmataceae","D_4__Paracaedibacteraceae","D_4__PeH15","D_4__Methanosarcinaceae","D_4__Izimaplasmataceae","D_4__Arcobacteraceae","D_4__Shewanellaceae","D_4__Blastocatellaceae","D_4__Methyloligellaceae","D_4__Microscillaceae","D_4__Nitrososphaeraceae","D_4__Phormidiaceae","D_4__Xanthobacteraceae","D_4__Xiphinematobacteraceae","D_4__Brevibacteriaceae","D_4__Spiroplasmataceae","D_4__Cytophagaceae","D_4__Dermabacteraceae","D_4__Beijerinckiaceae","D_4__TM7_phylum_sp._oral_clone_FR058","D_4__Microbacteriaceae","D_4__Leptospiraceae","D_4__Marinilabiliaceae","D_4__Demequinaceae"
"BER0603ZEBR2","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.223606452643348,7.4588723846031,0,4.9512857371027,0.910397700047916,2.04440185273918,1.74093595272321,0.223606452643348,0,0,0,0.223606452643348,0.654847468455518,3.40201245807379,24.7564286855135,1.19789171058936,2.23606452643348,1.48538572113081,7.394984826705,9.647021242613,11.6115636479796,0.718735026353618,11.4837885321834,0.734706915828143,0,0,0,0,0,0,0,0.223606452643348,0,0,0,0,6.50055901613161,0,0,0,0,0,0.175690784219773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0603ZEBR3","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.60477741585233,4.23452768729642,0,6.64495114006515,0.217155266015201,0,0.260586319218241,0,0,0,0,0.347448425624321,1.75895765472313,7.27470141150923,10.9229098805646,0,0.564603691639522,0,6.49294245385451,10.1628664495114,12.4212812160695,0,30.770901194354,0.434310532030402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06297502714441,0.260586319218241,0,1.02062975027144,0,0,0.282301845819761,0.260586319218241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0603ZEBR4","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.20992135511192,2.17785843920145,0,14.2316999395039,0.524299253881831,0.156281508368623,0,0.564629965718895,0,0,0.347852389594676,0.312563016737245,1.04355716878403,7.40572696108086,19.3436176648518,0,2.51562815083686,2.67190965920549,5.12200040330712,14.0502117362371,9.75499092558984,0.10082677959266,15.6836055656382,0.559588626739262,0,0.529340592861464,0,0,0,0,0,0,0,0,0,0,0.0604960677555959,0,0,0,0,0,0.887275660415406,0.166364186327889,0,0.443637830207703,0,0,0.136116152450091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0603ZEBR5","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",1.54407636159461,4.85682201010668,0,10.7243121841662,1.40370578326783,0,0.898371701291409,0,0,0,0,0,2.41437394722066,6.93430656934307,15.9180235822572,0,0,1.43177989893318,5.33408197641774,8.30993823694554,13.5597978663672,0,24.7332959011791,0.308815272318922,0,0.505334081976418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308815272318922,0,0,0.81414935429534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0603ZEBR6","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",4.86945710733527,0.777041027766266,0,3.45006216328222,0.290095317032739,0.14504765851637,0.372979693327808,2.74554496477414,0,0,0.310816411106506,0,3.09780356402818,15.1160381268131,14.4011603812681,0,0,0.393700787401575,7.21094073767095,8.54745130542893,10.7438872772482,0,24.0053874844592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414421881475342,0,0,0,0,0,0.652714463323663,0.227932034811438,0,1.96850393700787,0,0,0,0.134687111479486,0,0,0,0,0,0,0,0,0,0,0,0.124326564442603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0603ZEBR7","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.51715564395823,1.59124813525609,0,2.24763799104923,2.00895077076082,0.676280457483839,1.6907011437096,0.34808552958727,0,0,0.328194927896569,0.427647936350075,4.54500248632521,6.76280457483839,20.4873197414222,0.69617105917454,1.78020885131775,1.00447538538041,10.1143709597215,7.67777225261064,17.7623073097961,0,17.8219791148682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119343610144207,0,0.149179512680259,0.0994530084535057,0.417702635504724,0.258577821979115,0,0.34808552958727,0,0,0,0,0,0,0,0,0,0,0.119343610144207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0603ZEBR8","Equidae","Equus","Bergzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",4.02417687291236,1.01797359630985,0,5.21711468108796,0.151105455702243,0.278352155240973,0.636233497693654,3.34022586289168,0,0,0.795291872117067,0,3.64243677429617,14.2277715921743,12.0327660251312,0.222681724192779,0.532845554318435,0.699856847463019,7.74614283442023,8.31875298234452,12.7326228725942,0,19.4846508668681,0,0.254493399077461,0,0,0,0,0,0,0,0,0,0,0,1.28041991410848,0,0,0,0,0,0.819150628280579,0,0.35788134245268,1.40766661364721,0.167011293144584,0.151105455702243,0,0.206775886750437,0.254493399077461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805GEPA1","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",2.9023204873708,0,0,26.6821822164419,0,1.09521527825313,0,0,0,0,0,0,0,0,7.46799917858854,0,0,0,0,0,0,0,0,0,0,1.334793620371,0,0,0,0,0,6.93408173044014,0,0,0,0,0.431241015812171,0,0.910397700047916,46.1496337873913,0,0,6.09213498528304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805GEPA2","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0.254933434047776,0,0,0,0,63.1876121235011,0,0,0,0,0,0,0,0,6.51118874516099,0,0,0,0,0,0,0,0,0,0,0,0,6.20338022849589,0.853554905108111,0,0,9.15116608441129,0,0,0,0,0,0,0,13.6285525446134,0,0,0.209611934661505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805PAND1","Ailuridae","Ailurus","Roter_Panda","simple","herbivor","Forest_Shrubland","Forest","Shrubland","Asia",0,0,0,0,0,0,0,0,0,0,0.548942206871029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05847159686671,46.5305618947758,0,0,0.172700919015605,0,7.77770924566706,6.05686794547585,0.99919817430457,0,0,0,3.37383581076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474927527292913,0,0,0,0,0,0,0,0,1.72700919015605,10.5347560599519,17.7450194288534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805PAND2","Ailuridae","Ailurus","Roter_Panda","simple","herbivor","Forest_Shrubland","Forest","Shrubland","Asia",0,0,0,0,0,30.9503713706955,0,0,0,0,10.1620526671168,0,0,0,1.74713031735314,0,0,0,0,0,0,0,0,0,0,0,0,46.7673869007427,0,0,0,3.16509115462525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56144496961512,0,0,0,0,0,0,0,0,0,0,0,0.236326806212019,5.41019581363943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805TIGA1","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",2.80062236052456,0,0,11.7248277394977,0,17.4705490108913,0,0,0,0,0,0,0,0,7.53500777950656,0,0,0,16.8037341631474,0,0,0,0,0,0,5.65681262502778,0,0.733496332518337,0,0,0,6.45699044232052,0,0,0,0,0,0,0.677928428539675,27.5283396310291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61169148699711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805TIGA2","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",5.60417054552225,0,0,5.40867622416682,0,8.69484267361758,0,0,0,0,0,0,0,0,1.30329547570285,0,0,0,33.2526531372184,0,0,0,0,0,0,4.50567864457271,0,5.7065723328989,0,0,6.98194004840812,0.781977285421709,0,3.3513312232359,0,0,0,0,0,22.5283932228635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88046918637125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805TIGA3","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",1.83820949975444,0,0,8.46137655230478,0,16.85259243668,0,0,0,0,0,0,0,0,24.2054304356977,0,0,0,16.698238967235,0,0,0,0,0,0,1.76103276503192,0,1.34708482424753,0,0,0,11.4011085385533,0,0.463060408335087,0,0,2.68013751490914,0,0.862976215533572,13.4287518417175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805TIGA4","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",4.42971747471224,0,0,17.6607371235903,0,12.0218579234973,0,0,0,0,0,0,0,0,14.033251947448,0,0,0,0,0,11.8358330426695,0,0,0,0,2.10440646436461,0,4.15068015347053,0,0,0,4.61574235554005,0,0,0,0,0,0,0,29.1477735147076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805TIGA5","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",6.7625,0,0,21.9875,0,10.9625,0,0,0,0,0,0,0,0,9.375,0,0,0,7.65,0,1.45,0,0,0,0,1.85,0,5.4375,0,0,0,4.2125,0,0,0,0,0,0,3.2,27.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805TIGA6","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,7.48623221661313,0,18.1906837999082,0,0,0,0,2.17989903625516,0,0,0,24.3804497475906,0,0,0,0,0,0.940798531436439,0,0,0,0,1.0383203304268,0,8.8515374024782,1.02684717760441,0,0.200780174391923,14.6110601193208,0,0,0,0,0,0,0,19.7051399724644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38825149150987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805WALD1","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",0,0,0,1.20402222810267,0,13.1251653876687,0,0,0,0,0,0,0,0,17.7692511246361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6668430801799,18.2984916644615,17.7427890976449,0,0,0,0,0,0,9.34109552791744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85234188938873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805WALD2","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",2.67841092935466,0,0,4.52992989394212,0,21.2115764875067,0,0,0,0,0,0,0,0,8.37677512133741,25.2651447060938,0,0,0,0,0,0,0,0,0,0,0,10.4080532087003,0,0,0,18.9825633650908,0,0,0,0,0,0.692072622685601,0.835879920905986,7.01959374438253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0805WALD3","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",7.70876512669653,0,0,33.9172293909206,0,1.5243698602661,0,0,0,0,0,0,0,0,8.08985759176305,0.120344988968376,0,0,0,0,0,0,0,0,0,0,0,12.5961088453567,0,0,0,2.86822223707963,0,0,0,0,0,0,2.25312562679682,30.0728755766531,0,0.849100755499097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905TIGA10","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0.564186426819297,0,14.7996729354047,0,0,0,0,0,0,0,0,0,3.04987735077678,0,0,10.0654129190515,0,1.64349959116926,0,0,0,0,2.60834014717907,0,4.04742436631235,0,0,5.27391659852821,13.7694194603434,0,14.1537203597711,0,0,0,0,0,23.4341782502044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5903515944399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905TIGA11","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,0,0,27.1518145544366,0,0,0,0,0,0,0,0,1.45037684463867,0.114003420102603,0,0,0,0,0,0,0,0,0,0,0,45.8610424979416,0,0,0,13.2497308252581,0,0,0,0,0,0,0,11.4320096269555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74102223066692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905TIGA13","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,16.1049371470213,0,2.53233740207688,0,0,0,0,1.40280561122244,0,0,0,26.6533066132265,0,0,0,7.88850428128985,0,0,0,0,0,0,0,0,2.64164693022408,0,0,0,10.4937147021315,0,6.77719074512662,0,0,0,0,3.42503188194571,22.0805246857351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905TIGA7","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",6.13505958511108,0,0,10.8577313520671,0,11.5492128880388,0,0,0,0,0,0,0,0,3.94291599234957,0,0,0,18.8171252022951,0,0,0,0,0,0,5.81138737678388,0,0.60320729733706,0,0,1.66249816095336,1.45652493747241,0,8.15065470060321,0,0,0,0,0,27.7181109312932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294247462115639,0,0,0,0,0,0,0,0,0,0,0,0,3.00132411357952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905TIGA8","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",4.55319632110821,0,0,10.4689451572613,0,1.02191438628364,0,0,0,0,0,0,0,0,0,0,0,0,11.4567957306688,0,0,0,0,0,0,28.2389008743045,0,0,0,0,0,5.22311797433859,0,0,0,0,0,0,0.738049278982627,33.2803451799705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01873509708187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905TIGA9","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,6.95760781720667,0,10.756006171479,0,0,0,0,0,0,0,0,0.639188891337888,0.617147895084858,0,0,31.7169936081111,0,10.1388582763941,0,0,0,0,3.25472044669752,0,1.16082580265961,0,0,0,6.56086988465212,0,0,0,0,0,0,1.44735875394901,13.5478656968628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2025567555654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905WALD10","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",0,0,0,0,0,0.547619047619048,0,0,0,0,0,0,0,0,0,37.0238095238095,0,0,0,0,0,0,0,0,0,0,0,14.047619047619,0.738095238095238,1.92857142857143,7.64285714285714,0,0,0,0.976190476190476,0,0,0,4.73809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19047619047619,0,0,0,0,0,0,0,0,0,0,0,26.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905WALD4","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",7.00137037498443,2.62862837922013,0,21.4027656658777,0,2.65354428802791,0,0,0,0,0.747477264233213,0,0,0,11.9845521365392,0,0,0,0,0,6.17914538432789,0,0,0,0,0,0,0.872056808272082,0,0,0,6.00473402267348,0,0,0,0,0,0,2.25488974710353,35.0940575557493,0,1.15858975956148,0,0,0,0,0,0,0,2.01818861342967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905WALD5","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",0,0,0,6.81003584229391,0,9.85120017378082,0,0,0,0,1.36852394916911,0,0,0,26.4472683827523,0,0,0,0,0,2.83479960899316,0,0,0,0,0,0,5.82165743456066,0,0,0,20.1585749972847,0,0,0,0,0,0,0,26.2517649614424,0,0.456174649723037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BER0905WALD6","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",0.60841881853555,0,0,20.5518217191369,0,0,0,0,0,0,0,0,0,0,13.137601697913,2.41952599929254,0,0,0,0,0.912628227803325,0,0,0,0,0,0,4.52776795189247,0,0,0,6.38132295719844,0,0,0,0,0,0,1.36540502299257,48.2278033250796,0,1.86770428015564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
